country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Bahrain,BH,BHR,48,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,98.99923655945018,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,99.00574771999236,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,99.01225855341833,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,99.01225855341833,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,99.01225855341833,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,55.31870083047571,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,55.32511608693309,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,55.30371514918324,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,55.27874714712951,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,55.25035293621598,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,55.21885006909228,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,55.18367364042408,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,55.14496822586411,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,55.10287513339406,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,55.05754575626671,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,55.00858639015011,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,54.95632276770603,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,55.30369245017871,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,55.66687813184313,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,56.04547782093406,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,56.44019782814527,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,56.85079903047201,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,57.27760141718102,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,57.72074495448888,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,58.18021327011797,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,58.65599777393334,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,59.129846395272,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,59.10929531838071,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,98.61256257384217,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,98.61422975067983,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,98.61588439221032,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,98.61751745822174,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,98.59867555320405,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,98.58049505482616,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,98.562967398117,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,98.54608006500989,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,98.53949059550614,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,98.53350461875931,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,98.52862399389845,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,98.52461805972158,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,98.52128403355134,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,98.51862175023201,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,98.51658718337112,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,98.51520192677758,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,98.51442266909199,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,98.51424106542453,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,98.51457513618104,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,98.51539731410541,Total,,%,,,,Total
Belarus,BY,BLR,112,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,98.51671654627444,Total,,%,,,,Total
